	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
59	0.572	G	320.0	False	True	Any 2 for £6.00	1	KG	[Skinless chicken breast fillets in a sweet chilli coating, with a sweet chilli sauce., Sweet chilli marinated chicken breast fillets, finished with a sweet chilli sauce. Serves 2. Serve with stir fried rice and prawn crackers. Tesco's poultry comes from farms with standards of quality, animal husbandry and welfare informed by the Tesco Livestock Code of Practice.]	http://img.tesco.com/Groceries/pi/406/5054269959406/IDShot_90x90.jpg	Tesco Sweet Chilli Chicken Breasts 320G	3.5	73417427	10.94
60	0.254	G	252.0				1	KG	[Fresh Egg Lasagne]	http://img.tesco.com/Groceries/pi/363/5054402585363/IDShot_90x90.jpg	Tesco Fresh Egg Lasagne Sheets 252G	1.0	52414094	3.97
61	0.042	G	55.0		True	Any 3 for £1.20	1	100G	[Chewy Candies in a Crisp Sugar Shell with Fruit Flavours.]	http://img.tesco.com/Groceries/pi/338/0000050159338/IDShot_90x90.jpg	Skittles Fruits 55G	0.6	51470592	1.1
62	0.267	G	210.0		True	Half Price Was £1.99 Now 99p	1	100G	[Cereal (40%) and Milk Chocolate Chip (5%) Bar Half Covered with Milk Chocolate (22%)]	http://img.tesco.com/Groceries/pi/718/7622210149718/IDShot_90x90.jpg	Cadbury Brunch Chocolate Chip 6 X 32G	0.99	61322367	0.471
63	0.028	G	20.0		True	Any 3 for £1.20	1	100G	[Pure Fruit Mango Yoyos, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/019/5060139431019/IDShot_90x90.jpg	Bear Pure Fruit Yoyos Mango 20G	0.6	74525067	3.0
64	0.109	SHT	40.0				1	100SHT	[Freshens 40 loads]	http://img.tesco.com/Groceries/pi/890/5000358420890/IDShot_90x90.jpg	Tesco Spring Fresh Tumble Dryer Sheets 40S	1.0	51564683	2.5
65	0.088	G	80.0				1	100G	[Sugar free Mint flavoured sweets with a chewy toffee centre with sweetener, Sugar free Mint flavoured sweets with a chewy toffee centre]	http://img.tesco.com/Groceries/pi/862/5053526466862/IDShot_90x90.jpg	Tesco Sugar Free Humbugs	0.66	75410149	0.825
66	0.45	SNGL	8.0				1	EACH	[8 Pancakes., 8 Large plain pancakes]	http://img.tesco.com/Groceries/pi/103/5000462504103/IDShot_90x90.jpg	Tesco 8 Sweet Pancakes	1.5	50614488	0.188
67	0.378	SHT	150.0				1	100SHT	[The Fat One Border Prints 2 Kitchen Rolls, Tip #19 Clean skirting boards., Tip #20 Use with vinegar to get glass/mirror gleaming.]	http://img.tesco.com/Groceries/pi/584/7322540367584/IDShot_90x90.jpg	Plenty Fat Designer 2 Roll	2.95	58634457	1.97
68	0.132	G	120.0		True	Save 15p Was 65p Now 50p	1	100G	[A Sweet and Spicy Stir Fry Sauce with Red Chillies, Garlic and Rice Vinegar., Facebook bluedragonfans]	http://img.tesco.com/Groceries/pi/404/5010338015404/IDShot_90x90.jpg	Blue Dragon Sweet Chilli And Garlic Stir Fry Sauce 120G	0.5	51950788	0.417
69	0.573	G	410.0	False	True	Any 2 for £6.00	1	KG	[Slow cooked marinated pork shoulder with a sachet of sweet barbecue sauce, Marinated in a blend of spices and slow cooked until it is perfect for shredding, served with a sweet BBQ sauce.]	http://img.tesco.com/Groceries/pi/273/5054402718273/IDShot_90x90.jpg	Tesco Sweet Bbq Pulled Pork 410G	3.5	78459334	8.54
70	0.27	G	200.0		True	Half Price Was £1.99 Now 99p	1	100G	[Cereal (34%) and Raisin (9%) Bar Half Covered with Milk Chocolate (22%)]	http://img.tesco.com/Groceries/pi/688/7622210149688/IDShot_90x90.jpg	Cadbury's Brunch Bars Raisin 6X32g	0.99	55885803	0.495
71	0.109	G	100.0				1	100G	[Raspberry and vanilla flavour nougat with peanuts, www.facebook.com/candyland, www.twitter.com/candyland]	http://img.tesco.com/Groceries/pi/768/5010511471768/IDShot_90x90.jpg	Barratts Jumbo Soft Nougat 100G	0.59	51025227	0.59
72	0.046	G	30.0				1	100G	[Sweet & Salty Popcorn, Find us on Instagram/twitter/facebook @Propercorn, #DoneProperly]	http://img.tesco.com/Groceries/pi/034/5060283760034/IDShot_90x90.jpg	Propercorn Sweet And Salty 30G	0.75	72010944	2.5
73	1.16	G	750.0				1	100G	[Hazelnut Spread with Cocoa, Facebook/nutellauk]	http://img.tesco.com/Groceries/pi/800/0000080176800/IDShot_90x90.jpg	Nutella Hazelnut Chocolate Spread 750G	4.0	55253906	0.533
74	0.187	G	150.0		True	Save 24p Was £1.24 Now £1.00	1	100G	[Fruit Pastilles, Fruit Gums, Fruit Flavoured Chewy Sweets., Visit us at www.rowntrees.co.uk]	http://img.tesco.com/Groceries/pi/062/7613035557062/IDShot_90x90.jpg	Rowntrees Pick And Mix Bag 150G	1.0	60471767	0.667
75	0.126	G	90.0	False	True	Half Price Was £1.00 Now 50p	1	KG	[Noodles in a Chinese Sweet and Sour flavour sauce with vegetables and a little sachet of Sweet and Sour sauce.]	http://img.tesco.com/Groceries/pi/510/5000118203510/IDShot_90x90.jpg	Pot Noodle Sweet And Sour 90G	0.5	51452510	5.56
76	0.139	G	120.0				1	100G	[Chocolate flavour toasted rice cereal and milk bar]	http://img.tesco.com/Groceries/pi/064/5000127780064/IDShot_90x90.jpg	Kelloggs Coco Pops Cereal Bar 6 X 20G	1.99	54298273	1.66
77	0.236	SNGL	10.0				1	EACH	[Fruit & Cola Flavour Chewy Sweets]	http://img.tesco.com/Groceries/pi/032/4001686510032/IDShot_90x90.jpg	Maoam Minis 10 Pack	1.0	76121501	0.1
78	0.124	SNGL	24.0				1	EACH	[Colour Catcher, Smart Washing, 1 Less sorting = fewer wash loads., 2 Save time, water and energy, 3 The sheet and carton are biodegradable and recyclable., 4 FSC® certified as the sheet raw materials are from responsible sources, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu, Suitable for hand machine washing, all temperatures, cycles and fabrics, Safe for dryer, Usage Instructions, 1. Place the sheet at the back of the machine drum before laundry., 2. Add laundry and detergent, start wash cycle as usual., 3. Remove sheet and clothes immediately after washing cycle., PRECAUTIONS:, Certain fabrics are more susceptible to colour runs: dark and intense coloured fabrics, cotton and non colourfast garments. For such items, it is recommended to increase the number of sheets. Reasonable care should be taken if mixing colours with whites. New coloured garments should be washed separately for at least 6 first washes. Bedlinen, towels and jeans should always be washed separately. Effectiveness cannot be guaranteed where large quantities of dye run from non colourfast garments. Always follow the machine manufacturer's instructions., Keep out of reach of children.]	http://img.tesco.com/Groceries/pi/855/5000325030855/IDShot_90x90.jpg	Dylon Colour Catcher 24 Sheets	2.95	55749758	0.123
79	0.751	G	450.0				1	100G	[Sweet & Sour sauce with Extra Pineapple., Sweet & Sour sauce with Extra Pineapple.]	http://img.tesco.com/Groceries/pi/482/4002359001482/IDShot_90x90.jpg	Uncle Ben's Sweet & Sour Extra Pineapple Sauce 450G	1.79	53398542	0.398
80	0.657	G	600.0	False		50p off Tesco prepacked potatoes Excl Redmere Farm	1	KG		http://img.tesco.com/Groceries/pi/140/0000003264140/IDShot_90x90.jpg	Tesco Roasting Baby Sweet Potatoes 600G	1.5	80183156	2.5
81	0.082	G	75.0		True	Any 3 for £1.00	1	100G	[Multi coloured and flavour sweets.]	http://img.tesco.com/Groceries/pi/018/5052910049018/IDShot_90x90.jpg	Tesco Multi Coloured Lace 75G	0.4	72486680	0.533
82	0.753	G	400.0				1	100G	[Milk Chocolate Spread]	http://img.tesco.com/Groceries/pi/108/5000183501108/IDShot_90x90.jpg	Cadburys Smooth Chocolate Spread 400G	2.0	54015298	0.5
83	0.313	G	264.0		True	Any 2 for £2.50	1	KG	[A spiced snack made from a blend of sweet potato, carrot, chickpeas and apricot with coriander leaf, 12 Sweet Potato Falafels]	http://img.tesco.com/Groceries/pi/607/5054402719607/IDShot_90x90.jpg	Tesco Meat Free 12 Sweet Potato Falafel 264G	1.5	78472617	5.69
84	0.556	G	285.0				1	KG	[Original Sweet Corn]	http://img.tesco.com/Groceries/pi/017/5010046002017/IDShot_90x90.jpg	Green Giant Original Sweet Corn 340G	0.85	50020292	2.99
85	0.088	G	80.0				1	100G	[Sugar Free Lemon flavoured sweet with a sherbet centre with sweetener]	http://img.tesco.com/Groceries/pi/756/5053526466756/IDShot_90x90.jpg	Tesco Healthy Living Lemon Sherbets 80G	0.66	75410040	0.825
86	0.122	G	84.0				1	100G	[Milk chocolates]	http://img.tesco.com/Groceries/pi/481/7622210296481/IDShot_90x90.jpg	Cadbury Dairy Milk Buttons 6 Pack	1.25	77242287	1.49
87	0.146	G	150.0				1	100G	[Spicy Thai sweet chilli flavour potato crisps., Thick cut potato crisps tossed in an Asian inspired blend of spicy chilli, coriander, lemongrass and ginger.]	http://img.tesco.com/Groceries/pi/295/5051399194295/IDShot_90x90.jpg	Tesco Finest Sweet Chilli Crisps 150G	1.0	60923308	0.667
88	0.108	G	78.0				1	KG	[Dried Egg Noodles in a Sweet Chilli Sauce with Dried Spring Onion and Red Pepper.]	http://img.tesco.com/Groceries/pi/741/5050665023741/IDShot_90x90.jpg	Naked Noodle Sweet Chilli 78G	1.19	79632122	15.26
89	0.216	G	190.0				1	100G	[Fruit Flavour Sweets]	http://img.tesco.com/Groceries/pi/669/5012035937669/IDShot_90x90.jpg	Haribo Strawberry Softies 190G	0.97	72678977	0.511
90	1.383	ML	700.0	False			1	100ML		http://img.tesco.com/Groceries/pi/025/8850206110025/IDShot_90x90.jpg	Healthy Boy Thai Sweet Chilli Sauce 700Ml	1.7	73380716	0.243
91	0.255	G	225.0	False			1	KG	[Xylitol Natural Sugar Alternative]	http://img.tesco.com/Groceries/pi/001/5060105190001/IDShot_90x90.jpg	Total Sweet Sug Alternative 225G	2.7	74716544	12.0
92	0.055	G	50.0		True	Any 3 for £1.20	1	100G	[Fruit & Cola Flavour Chewy Sweets]	http://img.tesco.com/Groceries/pi/572/4001686579572/IDShot_90x90.jpg	Maoam Pinballs Handy Pack 50G	0.6	72291380	1.2
93	0.185	G	88.0	False			1	100G	[Sweet Chilli Flavour Rice and Corn Snack with Sugar and Sweetener]	http://img.tesco.com/Groceries/pi/982/5000108177982/IDShot_90x90.jpg	Snack A Jacks Sweet Chilli 4 Pack	1.65	70673254	1.88
