	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
0	0.027	G	20.0		True	Any 4 for £2.00	1	KG	[Paws Jungle Apple & Blackcurrant, For a Bear hug visit www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk or facebook.com/bearnibbles]	http://img.tesco.com/Groceries/pi/217/5060139431217/IDShot_90x90.jpg	Bear Pure Fruit Paws Jungle 20G	0.55	75147645	27.5
1	0.365	ML	330.0	False	True	Any 3 for £1.00	1	100ML	[Carbonated Low Calorie Ginger Beer Flavour Soft Drink with Sweetener, www.facebook.com/OldJamaica]	http://img.tesco.com/Groceries/pi/835/5029578000835/IDShot_90x90.jpg	Old Jamaica Ginger Beer Light 330Ml	0.38	65618311	0.115
2	0.591	G	500.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[BOSWELL FARMS BEEF MINCE 12% FAT]	http://img.tesco.com/Groceries/pi/863/5054775750863/IDShot_90x90.jpg	Boswell Farms Beef Mince 500G 12% Fat	2.41	81027289	4.82
3	0.958	ML	500.0	False	True	Any 4 for £6.00	1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/743/5028403154743/IDShot_90x90.jpg	St Austell Tribute 500Ml	1.79	60160093	3.58
4	1.883	ML	1760.0				1	LITRE	[Lager, Carlsberg is a Pilsner style lager originating from Copenhagen, Denmark. Carlsberg is light, easy drinking and refreshing. The all malt recipe and Carlsberg yeast strain gives the balance between body and depth of flavour and a clean refreshing palate., When Carlsberg first imported it's lager from Copenhagen to the UK in 1868, it was a distinctive 12 pointed star that it used as its trade mark. Carlsberg's founder, J.C. Jacobsen created this star as the first trademark of his brewery, which was inspired by a 6 pointed star that has stood for quality since the middle ages., This 12 pointed Brewer's star remains an icon of premium lager for Carlsberg today. The Star even sits over the gates of the original brewery in Copenhagen as a constant reminder to continue to strive for quality in everything we do.]	http://img.tesco.com/Groceries/pi/627/5010153763627/IDShot_90x90.jpg	Carlsberg 4X440ml	3.5	50225332	1.99
5	0.739	ML	660.0	False	True	Any 3 for £5.00	1	LITRE	[Super Dry Beer]	http://img.tesco.com/Groceries/pi/208/5060006410208/IDShot_90x90.jpg	Asahi 660Ml	1.99	80423294	3.02
6	0.133	G	100.0				1	KG	[Pure Fruit Strawberry Yoyos, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/364/5060139430364/IDShot_90x90.jpg	Bear Strawberry Yoyo Multipack 5X20g	2.29	70592948	22.9
7	0.462	ML	330.0	False	True	Save 29p Was £1.29 Now £1.00	1	100ML	[An exotic blend of lager beer with natural ginger flavor and caramel color, imported from the Caribbean]	http://img.tesco.com/Groceries/pi/076/0798713200076/IDShot_90x90.jpg	Shandy Carib Lager Beer Ginger 330Ml	1.0	74717324	0.303
8	1.983	ML	1760.0				1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/001/5010055100001/IDShot_90x90.jpg	Fosters 4X440ml	3.5	64602550	1.99
9	0.583	ML	330.0	False			1	LITRE	[Beer., Equity for punks, BrewDog is an alternative small company, owned by thousands of people who love craft beer. They are our shareholders, our friends, our community and the heart and soul of our business. This is your chance to join them., In 2010 & 2012 we tore up convention, turned the traditional business model on its head and saw over 14,000 people invest in Equity for Punks. And now it's back. Bigger and better than ever., Equity for Punks gives you the chance to own part of BrewDog. By investing, you will entitle yourself to a lifetime discount in all of our bars and online shops as well as a whole host of other benefits. Find out more at www.brewdog.com/equityforpunks, This is a beer bottle. Not a prospectus. Visit brewdog.com/equityforpunks to read the prospectus and find more information. Investments can go down as well as up and you might not get back what you invest.]	http://img.tesco.com/Groceries/pi/794/5060154911794/IDShot_90x90.jpg	Brewdog Dead Pony Club 330Ml	1.75	75609629	5.31
10	0.289	KG	1.0			£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Selected for a fuller flavour., 21 day matured. Hand trimmed. Prime beef.]	http://img.tesco.com/Groceries/pi/000/0242560000000/IDShot_90x90.jpg	Tesco Beef Rump Steak	15.38	81051956	15.38
11	0.383	G	370.0				1	100G	[Corned Beef]	http://img.tesco.com/Groceries/pi/724/5054775262724/IDShot_90x90.jpg	Tesco Corned Beef 370G	3.0	80401527	0.811
12	2.422	ML	1320.0				1	LITRE	[Lager]	http://img.tesco.com/Groceries/pi/837/8410793022837/IDShot_90x90.jpg	Estrella 4X330ml	4.5	61316790	3.41
13	1.044	ML	660.0		True	Any 3 for £5.00	1	LITRE	[Premium Lager.]	http://img.tesco.com/Groceries/pi/926/5010038453926/IDShot_90x90.jpg	Staropramen 660Ml	1.99	71616534	3.02
14	0.853	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer, Discover more Badger beers on cask, on shelf or at badgerales.com]	http://img.tesco.com/Groceries/pi/171/5010548002171/IDShot_90x90.jpg	Badger Fursty Ferret 500Ml	1.79	50051108	3.58
15	2.0	ML	1760.0				1	LITRE	[Lager, Lager Alc 3.8% vol]	http://img.tesco.com/Groceries/pi/796/5054402161796/IDShot_90x90.jpg	Tesco Lager 4X440ml	2.5	72604449	1.43
16	0.603	G	400.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Our Organic beef comes from farms which are audited by one of the organic farm, bodies, such as Soil Association or Organic Farmers and Growers. Organic beef, farmers only feed organic cereals and manage their pasture land without using, artificial fertilisers and pesticides. They also have strict veterinary health, plans which minimise their requirements to use medicines or antibiotics. Meaty, and versatile   slow cook., Suggested serving per person of raw meat 125g   140g (as a guide for meal, planning)]	http://img.tesco.com/Groceries/pi/290/5053526261290/IDShot_90x90.jpg	Tesco Organic Diced Beef 400G	4.0	62499334	10.0
17	0.784	G	500.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Our succulent silverside joint is matured for at least 21 days to tenderise it, and is vacuum packed for added tenderness. It comes from prime cattle raised to, Tesco’s high welfare standards on quality assured farms. Farms supplying our, beef also have standards of quality, animal husbandry and welfare informed by, the Tesco Livestock Code of Practice., Around 5 120g servings per kg. Get creative with our delicious beef dinner, ideas at  http://realfood.tesco.com/]	http://img.tesco.com/Groceries/pi/795/5052910887795/IDShot_90x90.jpg	Tesco Small Beef Silverside Roast Joint 500G	5.5	73570987	11.0
18	7.44	ML	4500.0				1	LITRE	[Premium Lager, For more information visit: heineken.co.uk/nutrition]	http://img.tesco.com/Groceries/pi/151/5035766061151/IDShot_90x90.jpg	Amstel Lager Bottle 15 X 300Ml	10.0	80808663	2.23
19	0.363	ML	330.0	False	True	Save 29p Was £1.29 Now £1.00	1	LITRE	[Premium Caribbean beer]	http://img.tesco.com/Groceries/pi/078/0798713110078/IDShot_90x90.jpg	Carib Caribbean Lager 330Ml	1.0	65629505	3.04
20	1.04	ML	660.0		True	Any 3 for £5.00	1	LITRE	[Premium Continental Lager, A beautifully balanced, full flavoured premium lager with a pronounced hoppy bitterness and a crisp, clean finish.]	http://img.tesco.com/Groceries/pi/714/5010017109714/IDShot_90x90.jpg	Stella Artois 660Ml	1.99	54429730	3.02
21	0.417	G	340.0		True	Save 49p Was £2.49 Now £2.00	1	100G	[Reduced salt corned beef, Environment, Princes is committed to sustainability and the beef we buy from Brazil is reared in accordance with strict animal welfare standards.]	http://img.tesco.com/Groceries/pi/279/5000232828279/IDShot_90x90.jpg	Princes Reduced Salt Corned Beef 340G	2.0	62258418	0.588
22	2.233	ML	1320.0				1	LITRE	[Alcohol free beer., The first Spanish beer with 0.0% alcohol, whilst keeping all the flavour, freshness and quality of beer., Malty notes of barley deliver a subtle roasted flavour, with balanced bitterness to deliver great beer refreshment., Imported from Mahou San Miguel in Spain.]	http://img.tesco.com/Groceries/pi/229/8410655002229/IDShot_90x90.jpg	San Miguel 0.0% Alcohol 4X330ml	3.5	78640764	2.66
23	0.19	G	105.0		True	Any 2 for £2.00	1	100G	[Cheese & Onion Flavour Teddy Shaped Potato Snack, Visit Pom Bear online at www.pom bear.co.uk, Like us on Facebook: facebook.com/PomBearUK]	http://img.tesco.com/Groceries/pi/440/5000237119440/IDShot_90x90.jpg	Pom Bear Cheese And Onion Snacks 7X15g	1.7	52708334	1.62
24	4.4	ML	3960.0				1	LITRE	[Premium lager.]	http://img.tesco.com/Groceries/pi/963/5035766060963/IDShot_90x90.jpg	Heineken Lager Cans 12X330ml	10.0	79854032	2.53
25	0.601	KG	1.0		True	Save £2.00 per kg Was £17.34 Now £15.34	4	KG	[Matured for a richer flavour., 21 day matured. Hand trimmed. Prime beef.]	http://img.tesco.com/Groceries/pi/000/0246670000000/IDShot_90x90.jpg	Tesco 2 Beef Sirloin Steaks	15.34	50512712	15.34
26	0.028	G	20.0		True	Any 4 for £2.00	1	10G	[Arctic Paws Raspberry & Blueberry Pure Fruit Shapes, For a Bear hug visit www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk or facebook.com/bearnibbles]	http://img.tesco.com/Groceries/pi/507/5060139431507/IDShot_90x90.jpg	Bear Fruit Paws Arctic 20G	0.55	77474415	0.275
27	0.818	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/016/5024583000016/IDShot_90x90.jpg	Black Sheep Ale 500Ml	1.79	51545781	3.58
28	0.789	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/684/5010549305684/IDShot_90x90.jpg	Old Speckled Hen 500Ml	1.79	51770127	3.58
29	0.354	KG	1.0			£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Naturally marbled for succulence and flavour, 21 day matured. Hand trimmed. Prime beef.]	http://img.tesco.com/Groceries/pi/000/0220900000000/IDShot_90x90.jpg	Tesco Beef Ribeye Steak	17.34	81050992	17.34
30	2.333	ML	1320.0				1	LITRE	[Premium Lager, www.tapintoyourbeer.com]	http://img.tesco.com/Groceries/pi/167/5010017093167/IDShot_90x90.jpg	Brahma 4X330ml	3.5	52663011	2.66
31	2.001	ML	990.0				1	LITRE	[Tequila]	http://img.tesco.com/Groceries/pi/300/3155930001300/IDShot_90x90.jpg	Desperados 3X330ml	4.5	71926409	4.55
32	0.475	ML	300.0	False	True	Save 49p Was £1.49 Now £1.00	1	100ML	[Jamaica Lager Beer, Check us out at www.redstripe.net]	http://img.tesco.com/Groceries/pi/531/5000213017531/IDShot_90x90.jpg	Dg Red Stripe Jamaica Lager Beer 300Ml	1.0	81505645	0.333
33	0.109	ML	500.0	False	True	Any 3 for £5.00	1	LITRE	[Beer with Lemon & Lime Flavouring.]	http://img.tesco.com/Groceries/pi/808/7393714510808/IDShot_90x90.jpg	Kopparberg Fruit Lager Lemon And Lime 500Ml	1.99	80845376	3.98
34	0.462	ML	330.0	False	True	Save 29p Was £1.29 Now £1.00	1	100ML	[An exotic blend of lager beer with natural lime flavor and artificial colors, imported from the Caribbean]	http://img.tesco.com/Groceries/pi/068/0798713210068/IDShot_90x90.jpg	Shandy Carib Lager Beer Lime 330Ml	1.0	74717612	0.303
35	1.759	ML	1500.0		True	Any 2 for £2.00	1	100ML	[Carbonated Low Calorie Ginger Beer Flavour Soft Drink with Sweetener, www.facebook.com/OldJamaica]	http://img.tesco.com/Groceries/pi/069/5000177438069/IDShot_90x90.jpg	Old Jamaica Ginger Beer Light 1.5 Litre	1.15	73374413	0.077
36	7.64	ML	4500.0				1	LITRE	[Premium Lager]	http://img.tesco.com/Groceries/pi/621/5035766184621/IDShot_90x90.jpg	Fosters Gold 15X300ml	11.0	76037365	2.45
37	7.27	ML	4125.0				1	LITRE	[Premium Beer.]	http://img.tesco.com/Groceries/pi/297/5035766381297/IDShot_90x90.jpg	Kronenbourg 1664 Lager 15 X 275Ml	10.0	76037371	2.43
38	0.6	ML	330.0	False			1	LITRE	[Full-Bodied Scottish Beer Bursting with Fruit and Spice Notes]	http://img.tesco.com/Groceries/pi/741/5060190560741/IDShot_90x90.jpg	Innis And Gunn Rum Cask Beer 330Ml	1.75	68017418	5.31
39	2.435	ML	1320.0				1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/424/5410228190424/IDShot_90x90.jpg	Leffe Blonde 4X330ml Bottle	4.5	59033619	3.41
40	1.85	ML	1760.0				1	LITRE	[Jamaica Lager Beer]	http://img.tesco.com/Groceries/pi/533/5035766061533/IDShot_90x90.jpg	Red Stripe Can 4X440ml	4.5	61598103	2.56
41	0.904	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Doom Bar Amber Ale.]	http://img.tesco.com/Groceries/pi/240/5060031050240/IDShot_90x90.jpg	Sharps Doom Bar 500Ml	1.79	59042658	3.58
42	0.044	G	40.0		True	Any 4 for £2.00	1	100G	[A Seasoning Mix with Tomato and Herbs for Beef Casserole, For more slow cooker recipes visit www.colmans.co.uk]	http://img.tesco.com/Groceries/pi/616/5000147026616/IDShot_90x90.jpg	Colman's Beef Casserole Recipe Mix 40G	0.8	50438230	2.0
43	2.083	ML	2000.0				1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/965/5901359044965/IDShot_90x90.jpg	Tyskie Polish Lager 4X500ml	5.0	64433916	2.5
44	0.882	ML	450.0		True	Any 3 for £5.00	1	LITRE	[Premium Lager]	http://img.tesco.com/Groceries/pi/016/0000087167016/IDShot_90x90.jpg	Grolsch 450 Ml	1.99	51854392	4.43
45	0.65	ML	330.0				1	LITRE	[Smooth Scottish Beer with Hints of Toffee, Vanilla and Oak]	http://img.tesco.com/Groceries/pi/544/5010327658544/IDShot_90x90.jpg	Innis And Gunn Original 330Ml	1.75	50210211	5.31
46	0.935	ML	500.0				1	LITRE	[Traditionally Crafted Legendary Ruby Beer, Think you know a thing or two about music?  Hit the right note in my music quiz & you could win the holiday of a lifetime. Dance on the sand to the vibrant street music of Cuba, experience the birthplace of rock legends in Seattle or take a pilgrimage to the home of blues in the Deep South  it's up to you. For your chance to win this legendary road trip & other great music prizes, visit www.wychwood.co.uk/roadtrip, Join us on Google & Facebook /hobgoblin beer, Follow Hobgoblin updates & engage on Twitter @hobgoblin_beer]	http://img.tesco.com/Groceries/pi/487/5023625004487/IDShot_90x90.jpg	Hobgoblin 500Ml	1.25	52577770	2.5
47	0.5	ML	500.0				1	LITRE	[Wheat beer]	http://img.tesco.com/Groceries/pi/248/4002103248248/IDShot_90x90.jpg	Erdinger Weissbier 500Ml	1.75	54092090	3.5
48	5.775	ML	5280.0				1	LITRE	[Premium Lager, For more information visit: heineken.co.uk/nutrition]	http://img.tesco.com/Groceries/pi/236/5035766061236/IDShot_90x90.jpg	Amstel Lager Can 12 X 440Ml	10.0	80808277	1.9
49	8.14	ML	4950.0		True	Save £1.00 Was £10.00 Now £9.00	1	LITRE	[Light Beer.]	http://img.tesco.com/Groceries/pi/475/5010038447475/IDShot_90x90.jpg	Coors Light 15 X 330Ml	9.0	76186533	1.82
50	1.983	ML	1760.0				1	LITRE	[Premium Lager.]	http://img.tesco.com/Groceries/pi/007/5010015115007/IDShot_90x90.jpg	Kronenbourg 1664 Lager 4 X 440Ml	4.0	51141659	2.28
51	2.665	ML	1500.0	False			1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/093/8008440512093/IDShot_90x90.jpg	Peroni Nastro Azzurro 6X250ml	7.0	77300806	4.67
52	1.9	ML	1760.0	False			1	LITRE	[Alcoholic Ginger Beer]	http://img.tesco.com/Groceries/pi/490/5011166050490/IDShot_90x90.jpg	Crabbies Alcoholic Ginger Beer 4X440ml	5.0	72864215	2.85
53	1.047	ML	660.0		True	Any 3 for £5.00	1	LITRE	[Beer, Being at the forefront of innovative thinking, Beck's is well known for supporting up and coming talents within art, design, fashion and music. To find out more visit www.becks.com]	http://img.tesco.com/Groceries/pi/330/0000042235330/IDShot_90x90.jpg	Becks 660Ml	1.99	51225296	3.02
54	0.9	ML	500.0	False	True	Any 4 for £6.00	1	LITRE	[Beer, Twitter@speckledhenry]	http://img.tesco.com/Groceries/pi/348/5010549302348/IDShot_90x90.jpg	Old Crafty Hen 500Ml	1.99	63114121	3.98
55	1.069	ML	660.0	False	True	Any 3 for £5.00	1	LITRE	[Premium Beer.]	http://img.tesco.com/Groceries/pi/610/5035766380610/IDShot_90x90.jpg	Kronenbourg 1664 Lager 660Ml	1.99	54439107	3.02
56	1.983	ML	1760.0				1	LITRE	[Lager, Holsten was first developed and produced by the Holsten Brewery in Northern Germany in 1953. Since then it has expanded to many other markets, primarily in Europe, and today you can experience the great taste of Holsten Pilsner in many countries around the globe.]	http://img.tesco.com/Groceries/pi/625/5010153738625/IDShot_90x90.jpg	Holsten Pils 4X440ml	3.5	50225361	1.99
57	0.667	ML	330.0	False			1	LITRE		http://img.tesco.com/Groceries/pi/005/5012686070005/IDShot_90x90.jpg	Samuel Adams Boston Lager 330Ml	1.75	73618304	5.31
58	0.532	ML	330.0				1	LITRE		http://img.tesco.com/Groceries/pi/474/5412186002474/IDShot_90x90.jpg	Fruli Strawberry Beer 330Ml	1.75	71812757	5.31
59	2.44	ML	1320.0	False			1	LITRE	[Wheat Beer]	http://img.tesco.com/Groceries/pi/845/5410228164845/IDShot_90x90.jpg	Hoegaarden White Beer 4X330 Ml Bottles	4.5	54100721	3.41
60	0.859	CL	50.0		True	Any 4 for £6.00	1	LITRE	[Flavoured Beer]	http://img.tesco.com/Groceries/pi/776/5000264012776/IDShot_90x90.jpg	Banana Bread Beer 50Cl	1.79	56559964	3.58
61	0.31	G	250.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[10% fat. Full of flavour Selected cuts. Finely ground for extra tenderness.]	http://img.tesco.com/Groceries/pi/291/5000358483291/IDShot_90x90.jpg	Tesco Beef Steak Mnce 250G 10% Fat	2.0	51137089	8.0
62	1.9	ML	1800.0				1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/372/5010017118372/IDShot_90x90.jpg	Budweiser 6X300ml	5.0	51517509	2.78
63	0.475	G	375.0	False	True	Save £1.34 Was £2.69 Now £1.35	1	100G	[Alphabites Multigrain, Grrr, For a bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk, Find out more at www.bearnibbles.co.uk/alphabites]	http://img.tesco.com/Groceries/pi/262/5060139431262/IDShot_90x90.jpg	Bear Alphabites Multigrain 375G	1.35	77425964	0.36
64	1.042	ML	660.0	True	True	Any 3 for £5.00	1	100ML	[Beer]	http://img.tesco.com/Groceries/pi/831/4000856090831/IDShot_90x90.jpg	Warsteiner Premium Lager 660Ml	1.99	80423403	0.302
65	1.167	ML	660.0	False			1	LITRE	[Punk IPA]	http://img.tesco.com/Groceries/pi/216/5060154910216/IDShot_90x90.jpg	Brewdog Punk Ipa 660Ml	2.99	79489648	4.54
66	0.95	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/160/5016878000160/IDShot_90x90.jpg	Adnams Broadside Ale 500Ml	1.79	53943272	3.58
67	0.363	ML	330.0		True	Any 3 for £1.00	1	100ML	[Carbonated Extra Fiery Ginger Beer Flavour Soft Drink, facebook.com/oldjamaica]	http://img.tesco.com/Groceries/pi/571/5000177470571/IDShot_90x90.jpg	Old Jamaica Ginger Beer Extra Fiery 330Ml	0.38	74637654	0.115
68	1.983	ML	1760.0				1	LITRE	[Lager.]	http://img.tesco.com/Groceries/pi/978/5010038441978/IDShot_90x90.jpg	Carling Lager 4X440ml	3.5	64602596	1.99
69	1.767	ML	1760.0				1	LITRE	[Premium Lager]	http://img.tesco.com/Groceries/pi/561/5010038014561/IDShot_90x90.jpg	Grolsch 4X440ml	3.75	70481112	2.14
70	1.002	ML	650.0		True	Any 3 for £5.00	1	LITRE	[Premium Lager, For more information visit: heineken.co.uk/nutrition]	http://img.tesco.com/Groceries/pi/175/5035766061175/IDShot_90x90.jpg	Amstel Lager Bottle 650Ml	1.99	80808559	3.07
71	7.5	ML	3960.0	False			1	LITRE	[Premium Lager., Find out more www.ourbeerprint.com]	http://img.tesco.com/Groceries/pi/964/5010038453964/IDShot_90x90.jpg	Staropramen 12X330ml	12.0	72556217	3.04
72	12.3	ML	6600.0				1	LITRE	[Light Beer.]	http://img.tesco.com/Groceries/pi/838/5010038442838/IDShot_90x90.jpg	Coors Light 20 X 330Ml	13.0	74885688	1.97
73	0.882	ML	500.0				1	LITRE	[Exceptional Amber Bitter]	http://img.tesco.com/Groceries/pi/639/5011348008639/IDShot_90x90.jpg	Banks Amber Bitter Ale Bottle 500Ml	0.89	70482226	1.78
74	1.917	ML	1760.0	False			1	LITRE	[Premium Lager]	http://img.tesco.com/Groceries/pi/028/5010017068028/IDShot_90x90.jpg	Becks Vier 4X440ml	3.5	59036115	1.99
75	0.9	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/184/5000264004184/IDShot_90x90.jpg	Mcewans Champion Ale 500Ml	1.79	53006380	3.58
76	0.583	G	400.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Load up a hot sandwich, healthy stir fry or other quick and easy meals with our, thin beef steak, matured longer on the bone and for at least 28 days, altogether. Tesco’s delicious Finest beef comes from younger cattle raised on, Red Tractor quality assured farms in Britain, and is trimmed to our highest, standard by skilled butchers. Farms supplying our beef have standards of, quality, animal husbandry and welfare informed by the Tesco Livestock Code of, Practice., Serves 3 4 people. Shallow fry and get inspired by our sizzling steak recipes, at http://realfood.tesco.com/]	http://img.tesco.com/Groceries/pi/673/5054268956673/IDShot_90x90.jpg	Tesco Finest 4 Thin Beef Steaks 400G	5.0	77492382	12.5
77	0.028	G	20.0		True	Any 3 for £1.20	1	100G	[Pure Fruit Strawberry Yoyos, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/241/5060139430241/IDShot_90x90.jpg	Bear Pure Fruit Yoyos Strawberry 20G	0.6	74525165	3.0
78	6.769	ML	3600.0				1	LITRE	[Lager with a hint of natural citrus flavouring]	http://img.tesco.com/Groceries/pi/277/5010038447277/IDShot_90x90.jpg	Carling Zest 12X300ml	6.0	71291859	1.67
79	0.186	G	150.0				1	100G	[Soft cocoa sponge cake with milk flavoured filling (28 %).]	http://img.tesco.com/Groceries/pi/696/7622210126696/IDShot_90x90.jpg	Barny Milk Kids Sponge Bear 5 Pack 150G	1.69	73826012	1.13
80	0.065	ML	650.0	False	True	Any 3 for £5.00	1	100ML	[Beer.]	http://img.tesco.com/Groceries/pi/100/5901359054100/IDShot_90x90.jpg	Tyskie Polish Lager 650Ml Bottle	1.99	80200736	0.306
81	0.36	ML	330.0	False			1	LITRE	[Beer, Facebook/adnams, Twitter@adnams]	http://img.tesco.com/Groceries/pi/265/5016878011265/IDShot_90x90.jpg	Adnams Dry Hopped Lager 330Ml	1.75	81017318	5.31
82	8.75	ML	7920.0				1	LITRE	[Light Beer.]	http://img.tesco.com/Groceries/pi/245/5010038444245/IDShot_90x90.jpg	Coors Light 18X440ml	13.0	77491855	1.65
83	0.367	CL	33.0	False			1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/901/7310401019901/IDShot_90x90.jpg	Pistonhead Full Amber Lager 33Cl	1.75	80950090	5.31
84	0.853	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer, Discover more Badger beers on cask, on shelf or at badgerales.com]	http://img.tesco.com/Groceries/pi/679/5010548001679/IDShot_90x90.jpg	Badger Golden Champion 500Ml	1.79	53484964	3.58
85	2.04	ML	1200.0	False	True	3 for £10.00 or 2 for £7.00	1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/547/5010017109547/IDShot_90x90.jpg	Budweiser 4X300ml	4.0	70474645	3.34
86	2.208	ML	330.0	False			1	100ML	[Beer]	http://img.tesco.com/Groceries/pi/466/5601164254466/IDShot_90x90.jpg	Super Bock Portuguese Lager 4X330ml	4.0	80423363	1.22
87	0.888	ML	500.0	False	True	Any 4 for £6.00	1	LITRE	[Alcoholic Ginger Beer Scottish Raspberry]	http://img.tesco.com/Groceries/pi/681/5011166050681/IDShot_90x90.jpg	Crabbies Raspberry 500Ml	1.79	74070615	3.58
88	0.901	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Beer, Twitter @theakston1827, Facebook Theakstons Brewery]	http://img.tesco.com/Groceries/pi/225/5035766720225/IDShot_90x90.jpg	Theakstons Old Peculier 500Ml	1.79	53952710	3.58
89	0.133	G	100.0	False			1	KG	[Pure Fruit Raspberry Yoyos, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/647/5060139430647/IDShot_90x90.jpg	Bear Pure Fruit Yoyo Raspberry 5 X 20G	2.29	77336574	22.9
90	0.828	ML	500.0		True	Any 4 for £6.00	1	LITRE	[ST. AUSTELL BREWERY., EST. 1851., India., PALE ALE., Powerfully Hopped & 100% Cornish Malt., Traditional Recipe., India Pale Ale dates back to the 19th century when it was brewed and supplied to all parts of the British Empire.  Proper Job is an authentic IPA brewed with Cornish Spring water and malt made from 100% Cornish grown Maris Otter barley., Proper Job is dedicated to the 32nd (Cornwall) Regiment who stoutly defended their garrison during the Indian Mutiny in 1857 58.  Throughout the siege the traditional 'Sunset Ceremony' (beating the 'Retreat' and lowering the National flag) was ignored as an act of defiance to the mutineers., In recognition of a 'Proper Job', Queen Victoria awarded the 32nd the honour of becoming a Light Infantry Regiment.]	http://img.tesco.com/Groceries/pi/146/5028403155146/IDShot_90x90.jpg	St Austell Proper Job Ale 500Ml	1.99	64147282	3.98
91	0.808	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Light golden beer]	http://img.tesco.com/Groceries/pi/252/5016878000252/IDShot_90x90.jpg	Adnams Lighthouse 500Ml	1.79	62387173	3.58
92	0.832	ML	500.0	False	True	Any 3 for £5.00	1	LITRE	[Beer. Pasteurised.]	http://img.tesco.com/Groceries/pi/816/8594404010816/IDShot_90x90.jpg	Pilsner Urquell 500Ml	1.79	50474249	3.58
93	0.804	G	680.0				1	KG	[Beef burgers with chopped onion and seasoning., For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/123/5000116018123/IDShot_90x90.jpg	Birds Eye 12 Beef Burgers 680G	3.99	71356450	5.87
94	1.483	ML	750.0		True	Any 2 for £5.00	1	LITRE	[Wheat Beer]	http://img.tesco.com/Groceries/pi/424/5410228158424/IDShot_90x90.jpg	Hoegaarden 750Ml Bottle	2.99	54979579	3.99
95	0.85	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Premium Dark Ale]	http://img.tesco.com/Groceries/pi/768/5010549302768/IDShot_90x90.jpg	Greene King Suffolk Springer Ale 500Ml	1.79	66485880	3.58
96	0.968	G	700.0	False	True	Save £1.00 Was £6.00 Now £5.00	1	KG	[Roast in the bag Beef Joint.]	http://img.tesco.com/Groceries/pi/679/5054402552679/IDShot_90x90.jpg	Tesco Roast In The Bag Beef Joint Basting Fat 700G	5.0	78238971	7.15
97	13.9	ML	5940.0	False			1	LITRE	[Premium Lager, San Miguel is Spain's biggest export beer brand. It was first brewed in the Lleida brewery in Spain in 1957. San Miguel is brewed using a special mashing process which gives the beer a fuller and slightly sweeter flavour. The unique recipe and San Miguel yeast then come together to deliver a refreshing, full bodied beer with a great taste. San Miguel is a pilsner style lager, golden in colour, sparkling with a generous white creamy head. San Miguel's philosophy is simple, “A passion that if you live your life with curiosity, optimism and a belief that the best is yet to come; then great things will happen”.  And the best is yet to come]	http://img.tesco.com/Groceries/pi/726/5016325845726/IDShot_90x90.jpg	San Miguel 18 X 330Ml	14.0	81333214	2.36
98	0.383	ML	355.0	False			1	LITRE	[Ale]	http://img.tesco.com/Groceries/pi/353/0030613011353/IDShot_90x90.jpg	Brooklyn East Ipa 355Ml	1.75	81004587	4.93
