	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
19	0.939	G	469.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[2 Beef quarter pound burgers with sesame seed buns, a sachet of tomato relish and processed cheese slices., Burger fans will go crazy for these quarter pounders, bursting with juicy British beef. For a speedy teatime treat that the whole family will love, create a build your own burger bonanza. Serve with sesame seed buns and cheese slices. Why not also try with unsmoked bacon, pickles, relish, cooling dips and of course, chips. For an original twist try our Real Food recipe: Cajun sweet potato chips.]	http://img.tesco.com/Groceries/pi/458/5053526166458/IDShot_90x90.jpg	Tesco Cheese Burgers In Buns 505G	3.0	51022196	6.4
20	0.55	G	470.0				1	100G	[Enchilada Kit Smoky BBQ Beef, For more ideas visit: www.oldelpaso.co.uk, Facebook/oldelpasouk, Twitter@oldelpasouk]	http://img.tesco.com/Groceries/pi/802/8410076471802/IDShot_90x90.jpg	Old El Paso Bbq Enchilada Kit 470G	3.19	71292242	0.679
21	0.35	G	300.0				1	100G	[Marinated pork and vegetables in a spicy chilli and soy sauce, served with cooked noodles., Marinated pork and vegetables in a spicy chilli and soy sauce, served with cooked noodles.]	http://img.tesco.com/Groceries/pi/628/5054402161628/IDShot_90x90.jpg	Tesco Noodle Pot Spicy Bbq Pork 300G	1.5	77715166	0.5
22	0.51	KG	0.43		True	Any 2 for £6.00	1	KG	[Skinless chicken breast fillets with smoked dry cure bacon, Cheddar & Red Leicester cheese and a smoky barbecue sauce., Two chicken breasts individually wrapped in smoked dry cure bacon and topped with grated Red Leicester & Cheddar cheeses, accompanied by a sweet and smoky BBQ sauce. Oven ready and cook in 40 minutes, serving 2 people. Why not try with rustic chips and side salad?]	http://img.tesco.com/Groceries/pi/553/5052320400553/IDShot_90x90.jpg	Tesco 2 Hunters Chicken Breasts 430G	3.5	51039764	8.14
23	0.101	G	70.0	False			1	100G	[Solid Strips of Marinated Smoked Beef, For more information on our exciting range go to: www.meatsnacksgroup.com]	http://img.tesco.com/Groceries/pi/465/5060030548465/IDShot_90x90.jpg	Wild West Honey Bbq Beef Jerky 70G	2.99	71508761	4.28
24	0.148	G	125.0		True	Save 20p Was £1.20 Now £1.00	1	KG	[Mackerel Fillets in a Sweet, Chargrilled Flavour BBQ Sauce, To view our seafood sustainability statement, visit princes.co.uk, For delicious recipe ideas visit princes.co.uk]	http://img.tesco.com/Groceries/pi/850/5000232889850/IDShot_90x90.jpg	Princes Mackerel Texas Bbq 125G	1.0	81102154	8.0
25	0.209	SNGL	1.0	False			1	EACH	[Wheat flour wrap, chicken breast, bbq sauce and lettuce., BBQ Chicken Wrap]	http://img.tesco.com/Groceries/pi/185/0000003265185/IDShot_90x90.jpg	Tesco Bbq Chicken Wrap No Mayonnaise	1.8	80456082	1.8
26	0.635	G	336.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[12 pork and beef meatballs, with mediterranean herbs.]	http://img.tesco.com/Groceries/pi/143/5054269931143/IDShot_90x90.jpg	Tesco Pork And Beef Meatballs 336G	2.0	79932389	5.96
27	0.17	G	130.0	False			1	100G	[Pork sausagement with smoky BBQ sauce, baked in golden latticed puff pastry.]	http://img.tesco.com/Groceries/pi/559/5000242112559/IDShot_90x90.jpg	Walls Saucy Pork And Bbq Roll 130G	1.0	81383027	0.769
28	0.167	G	44.0				1	10G	[A seasoning blend with onion, paprika and parsley., Find us on Facebook and Twitter, For recipes and cooking suggestions visit: www.schwartz.co.uk]	http://img.tesco.com/Groceries/pi/539/0000050963539/IDShot_90x90.jpg	Schwartz Classic Bbq Seasoning 44G	1.5	53250613	0.341
29	0.04	G	30.0	False			1	10G	[Brazilian BBQ Marinade Mix, For recipes ideas go to: www.schwartz.co.uk, Find us on Facebook and Twitter]	http://img.tesco.com/Groceries/pi/806/5000225048806/IDShot_90x90.jpg	Schwartz Grill Mates Brazilian Bbq Seasoning 30G	1.0	75874020	0.333
30	2.75	ML	250.0				1	100ML	[Sweet Kansas inspired barbecue sauce., KANSAS INSPIRED BBQ SAUCE GREAT WITH PULLED PORK & MEDITERRANEAN VEGETABLE SKEWERS]	http://img.tesco.com/Groceries/pi/428/5054775702428/IDShot_90x90.jpg	Tesco Kansas Bbq Sauce 250Ml	0.89	81016377	0.356
31	1.105	G	855.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Outdoor bred pork rib rack with added water and a Kansas barbecue seasoning and smoky barbecue sauce, Finest* Roast in the Bag Pork Rib Rack with Kansas Seasoning and Smoky BBQ Sauce.]	http://img.tesco.com/Groceries/pi/424/5054269795424/IDShot_90x90.jpg	Tesco Finest Roast In Bag Bbq Pork Rib Rack 855G	6.0	79760298	7.02
32	0.221	G	200.0	False			1	100G	[American-style Texan BBQ cooking sauce.]	http://img.tesco.com/Groceries/pi/080/5000354904080/IDShot_90x90.jpg	Homepride American Texan Bbq 200G	1.7	80950297	0.85
33	0.046	G	23.0				1	100G	[Barbeque popped potato chips, Hungry for more? pop over to:, popchips.co.uk, Facebook/popchips, Twitter@popchipsUK, Instagram@popchipsUK]	http://img.tesco.com/Groceries/pi/201/5060292302201/IDShot_90x90.jpg	Popchips Bbq Popped Potato Chips 23G	0.75	72568762	3.27
34	0.412	G	380.0				1	100G	[Sweet Chilli Sauce, Find us on Facebook and Twitter]	http://img.tesco.com/Groceries/pi/886/5010338015886/IDShot_90x90.jpg	Blue Dragon Sweet Chilli Dipping Sauce 380G	1.99	59185122	0.524
35	0.555	G	275.0	False			1	100G	[Jack Daniel's® Tennessee Honey™ Liqueur Barbecue Glaze, For recipe inspiration go to www.jackdanielsbbqsauces.com]	http://img.tesco.com/Groceries/pi/405/5012427091405/IDShot_90x90.jpg	Jack Daniels Tennesse Honey Glaze 275G	1.99	78760184	0.724
36	0.562	G	510.0				1	100G	[Jerk BBQ Sauce, For more information and recipe ideas, visit: www.gracefoods.co.uk]	http://img.tesco.com/Groceries/pi/405/5035139201405/IDShot_90x90.jpg	Grace Jerk Bbq Sauce 510G	1.99	54274088	0.39
37	1.237	KG	1.0	False	True	Save 50p Was £2.50 Now £2.00	1	KG	[Easy to prepare and a treat to eat, our British chicken drumsticks with skin on, for flavour are a must have at a barbecue, buffet or picnic. Roast your drums, with sticky sauces and tasty marinades or slow cook them in a stew or, casserole. Go for sweet and spicy BBQ flavour by adding Tesco barbecue, seasoning, and don't forget the napkins, Click the Recipes tab at the top of this page to find Real Food recipes with, ingredients you can add straight to your basket., Expertly selected for freshness and quality. We care about welfare, that's why, these Tesco chickens are reared by British farmers and enjoy an enriched, environment with natural daylight and bales to improve the activity and, wellbeing of the birds. Our chicken meets Red Tractor standards, as well as our, own strict agricultural requirements.]	http://img.tesco.com/Groceries/pi/688/5054268934688/IDShot_90x90.jpg	Tesco British Chicken Drumsticks 1Kg	2.0	77453728	2.0
38	1.1	G	730.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Skinless, boneless chicken breast pieces with a barbecue sauce, vegetables, sliced pepperoni and grated Cheddar cheese., Tesco BBQ Chicken & Pepperoni Bake. Serve with chunky bread and cheesy wedges. Chicken breast pieces, peperoni, peppers, cheese and onion slices. Finished with a rich barbecue sauce. Tesco's poultry comes from Chicken reared on Red Tractor assured Farms. Farms supplying our poultry are all recognised by national farm assurance schemes with standards of quality, animal husbandry and welfare informed by the Tesco Livestock Code of Practice.]	http://img.tesco.com/Groceries/pi/372/5054402747372/IDShot_90x90.jpg	Tesco Bbq Chicken Breast Pieces And Pepperoni Bake 730G	5.0	78525245	6.85
39	0.566	G	500.0				1	KG	[Slow cooked Double Beef Rib in a BBQ Rub, Slow cooked Double Beef Rib in a BBQ Rub]	http://img.tesco.com/Groceries/pi/207/5053947839207/IDShot_90x90.jpg	Tesco Bbq Beef Short Rib 500G	3.5	74800640	7.0
40	0.367	G	320.0	False			1	KG	[BBQ Sauce with Herbs and Spices]	http://img.tesco.com/Groceries/pi/379/5039303002379/IDShot_90x90.jpg	Reds Unholy Barbecue Sauce 320G	1.98	81017134	6.19
41	90.875	G	59.0	False	True	Any 2 for £1.00	1	KG	[3 Minute Noodles Barbecue Beef Flavour]	http://img.tesco.com/Groceries/pi/370/7613035111370/IDShot_90x90.jpg	Maggi 3 Minute Noodles Bbq Beef Flavour 59G	0.75	79509471	12.72
42	0.548	G	515.0		True	Buy Any 2 Sides and 2 Mains for £6	1	100G	[A pizza base with a Hickory BBQ sauce, mozzarella and Cheddar cheese topped with Hickory BBQ flavoured chicken, green pepper, bacon and onion, Really super tasty pizza dusted with semolina for a satisfying experience. First there's our big bold hickory BBQ sauce made with our super tasty hickory smoked peppers and onions. Loaded with cheesy mozzarella and mature Cheddar cheese, BBQ glazed chicken, bacon pieces, green peppers and onion that melts into a perfect mess of gooey gorgeousness.]	http://img.tesco.com/Groceries/pi/724/5052910683724/IDShot_90x90.jpg	"Tesco Big Night In Texas Barbecue 12"" Pizza 515G"	4.0	73320028	0.777
43	0.417	G	350.0				1	100G	[Cooked chicken breast pieces in a medium spiced barbecue sauce., Cooked chicken breast pieces in a medium spiced barbecue sauce.]	http://img.tesco.com/Groceries/pi/090/5054775811090/IDShot_90x90.jpg	Tesco Chinese Bbq Chicken 350G	1.5	81050220	0.429
44	0.478	G	295.0				1	100G	[A rich savoury sauce made with Guinness® Beer, Find us on Facebook and Twitter]	http://img.tesco.com/Groceries/pi/635/5010338206635/IDShot_90x90.jpg	Guinness Sauce 295G	1.49	78821994	0.505
45	0.518	G	470.0				1	100G	[BBQ sauce.]	http://img.tesco.com/Groceries/pi/742/5054775602742/IDShot_90x90.jpg	Tesco Free Friom Bbq Sauce 470G	1.2	80844319	0.255
46	0.367	G	320.0	False			1	KG	[BBQ Sauce with Chipotle Chilli Puree]	http://img.tesco.com/Groceries/pi/386/5039303002386/IDShot_90x90.jpg	Reds Kansas City Barbecue Sauce 320G	1.98	81017157	6.19
47	0.482	KG	0.45				1	KG	[Chopped and shaped chicken in a light and crispy batter coating, Delicious chicken dippers are a real family favourite and it's easy to see why. Fuss free, quick cooking for hungry tummies at teatime. These chicken dippers, made with 100% breast meat in a light and crispy batter coating, cook from frozen in just 17 minutes and make a teatime treat with potato waffles, petits pois and a dollop of ketchup. Dippable and dunkable, pile up a bowl of dippers with a selection of dips for a family night in with a movie. These dippers go with anything from BBQ to relish and tomato ketchup to mayonnaise. This product is made with 100% chicken breast with no artificial flavours, colours or preservatives.]	http://img.tesco.com/Groceries/pi/733/5052320859733/IDShot_90x90.jpg	Tesco 20 Battered Chicken Dippers 450G	1.5	58968799	3.34
48	0.063	G	50.0				1	100G	[Barbecue Beef Flavour Potato Rings, Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.]	http://img.tesco.com/Groceries/pi/836/5000237110836/IDShot_90x90.jpg	Kp Hula Hoop Bbq Snack Grab Bag 50G	0.79	62784267	1.58
49	0.479	KG	0.45				1	KG	[Chopped and shaped chicken breast in a crispy breadcrumb coating, Tasty chicken nuggets are a real family favourite and it's easy to see why. Fuss free, quick cooking for hungry tummies at teatime. These chicken nuggets, made with 100% breast meat in a crispy breadcrumb coating, cook from frozen in just 15 minutes and make a teatime treat with crispy potato shapes, peas & sweetcorn and light mayonnaise. Dippable and dunkable, pile up a bowl of nuggets with a selection of dips for a family night in with a movie. These nuggets go with anything from BBQ to sweet chilli and tomato ketchup to sour cream. This product is made with 100% chicken breast with no artificial flavours, colours or preservatives.]	http://img.tesco.com/Groceries/pi/917/5052320859917/IDShot_90x90.jpg	Tesco Breaded Chicken Nuggets 450G	1.5	58968684	3.34
50	0.705	G	420.0	False			1	100G	[Cooking Sauce Korean BBQ]	http://img.tesco.com/Groceries/pi/677/5000354904677/IDShot_90x90.jpg	Sharwoods Korean Bbq Cooking Sauce 420G	1.75	81333151	0.417
51	0.53	G	360.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[6 Mini beef burgers, gluten free, lightly seasoned.]	http://img.tesco.com/Groceries/pi/940/5053947608940/IDShot_90x90.jpg	Tesco 6 Mini Beef Burgers 360G	3.0	74473415	8.34
52	2.75	ML	250.0	False			1	100ML	[Barbecue mustard South Carolina inspired sauce., Mustard BBQ SOUTH CAROLINA INSPIRED SAUCE GREAT WITH HONEY & MUSTARD PULLED CHICKEN]	http://img.tesco.com/Groceries/pi/442/5054775702442/IDShot_90x90.jpg	Tesco South Carolina Bbq Mustard 250Ml	0.89	81016417	0.356
53	0.192	G	150.0		True	Half Price Was £1.99 Now 99p	1	100G	[Hand Cooked Potato Chips with Smoky Barbecue Seasoning.]	http://img.tesco.com/Groceries/pi/813/5017764112813/IDShot_90x90.jpg	Kettle Chips Smoky Barbecue 150G	0.99	61196544	0.66
54	0.204	ML	57.0				1	100ML	[Red Pepper Sauce]	http://img.tesco.com/Groceries/pi/255/0011210115255/IDShot_90x90.jpg	Tabasco Pepper Sauce 57Ml	1.89	50050630	3.32
55	0.25	SNGL	1.0				1	EACH	[Wheat Flour wrap, pulled pork, maple BBQ sauce, slaw and spinach, We hand roll our wraps every single day and pack them full of vibrant flavours from around the world.]	http://img.tesco.com/Groceries/pi/291/0000003265291/IDShot_90x90.jpg	Tesco Smokehouse Pulled Pork With Bbq Sauce Wrap	2.35	80456681	2.35
56	0.362	ML	250.0	False			1	100ML	[Authentic, extra thick BBQ sauce, deep and smoky., Unleash Your Meat Lust, Flavour fanatics and meat enthusiasts, we call upon you to share your creations., Find us on Twitter, Instagram and Facebook., #Meatlust]	http://img.tesco.com/Groceries/pi/213/5032457707213/IDShot_90x90.jpg	Meat Lust Bbq Mop Sauce 250Ml	2.49	80930488	0.996
57	0.97	G	605.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[2 British/Scotch beef steak minced burgers with slow cooked pork shoulder marinated in a blend of herb and spices, 2 brioche rolls, apple & bourbon sauce, 2 slices of Cheddar cheese with chillies., Burger cravings? Build your own with our gourmet burger kit made from prime cuts of pulled pork blended with onions, red pepper and garlic, and marinated in hickory for a smoky, barbecue flavour.   Bursting with enough on trend pulled pork to fill a burger bun to the brim this quick kit is your one stop shop for fast food made better, by you. Serve with Tesco Chunky fried potato chips or stay gourmet with our Real Food recipe: Sweet potato chips with satay dip.]	http://img.tesco.com/Groceries/pi/071/5054402787071/IDShot_90x90.jpg	Tesco Finest Burger Kit With Pulled Pork 605G	5.0	78587165	8.27
58	0.272	SNGL	1.0	False			1	EACH	[Sprouted grain bread with seared chicken, barbecue sauce, mayonnaise, lettuce and peppers., Seared chicken, mixed peppers and a smoky hickory BBQ sauce on sprouted grain bread]	http://img.tesco.com/Groceries/pi/377/0000003268377/IDShot_90x90.jpg	Tesco Healthy Living Bbq Chicken Sandwich	2.2	81189027	2.2
59	0.291	G	500.0				1	KG	[Pork rib rack in a BBQ flavoured sauce, As per copy writer]	http://img.tesco.com/Groceries/pi/004/5052003968004/IDShot_90x90.jpg	Tesco Rack Of Ribs 500G	3.5	65057191	7.0
60	1.105	CL	75.0				1	75CL	[Shiraz, Wine of South Eastern Australia, A rich Shiraz with cherry, plum and damson fruit flavours. Made from Shiraz grapes grown in the warm sunny vineyards of South Eastern Australia. Serve with pasta dishes, red meats and BBQ foods.]	http://img.tesco.com/Groceries/pi/999/5054775860999/IDShot_90x90.jpg	Tesco Australian Shiraz 75Cl	3.95	81091608	3.95
61	5.5	ML	280.0				1	100ML	[A rich and tangy BBQ Sauce with molasses and pineapple., All profits are donated to social programmes in Europe & throughout the world]	http://img.tesco.com/Groceries/pi/192/0000096137192/IDShot_90x90.jpg	Newmans Own Back Yard Bbq Classic Bbq 280Ml	1.99	81005839	0.711
62	0.258	SNGL	1.0				1	EACH	[Brioche roll, British pulled pork, Kentish cider BBQ sauce, coleslaw, chipotle mayonnaise, vintage Cheddar cheese, red onion and chargrilled peppers., Finest Kentish Cider BBQ Pulled Pork & Slaw]	http://img.tesco.com/Groceries/pi/224/0000003258224/IDShot_90x90.jpg	Tesco Finest Bbq Pulled Pork And Slaw Brioche Sandwich	3.0	78681600	3.0
63	0.45	G	396.0	False			1	100G	[Mississippi Sweet & Smoky BBQ Sauce]	http://img.tesco.com/Groceries/pi/437/0041500936437/IDShot_90x90.jpg	Frenchs Mississippi Sweet And Smoky Bbq 396G	2.29	81017635	0.578
64	0.062	G	55.0	False			1	100G	[Barbecue Chicken Concentrated Paste, Find us on facebook/AahBisto]	http://img.tesco.com/Groceries/pi/335/0000096112335/IDShot_90x90.jpg	Bisto Made Simple Tray Bake Bbq Chicken 55G	1.29	80746652	2.35
65	0.065	G	50.0			£2 off when you spend £10 on any Asian products	1	100G		http://img.tesco.com/Groceries/pi/149/0788821013149/IDShot_90x90.jpg	Shan Chicken Tikka Bbq Mix 50G	0.89	52691418	1.78
66	0.272	G	125.0				1	100G	[Peri-Peri Sauce Medium, Recipes & ideas: www.nandos.com/sauces]	http://img.tesco.com/Groceries/pi/953/6003770000953/IDShot_90x90.jpg	Nandos Medium Peri Peri Sauce 125G	1.99	53982651	1.6
67	0.458	G	270.0	False			1	100G	[A mild and sweet tomato-based sauce with Tabasco® brand Chipotle Pepper Sauce, Join us on:, Facebook / TabascoUK]	http://img.tesco.com/Groceries/pi/948/5010338203948/IDShot_90x90.jpg	Tabasco Sweet And Sticky Bbq Sauce And Marinade 270G	1.99	80861342	0.737
68	0.383	G	340.0				1	100G	[Real cheddar flavour pasteurized process cheese sauce]	http://img.tesco.com/Groceries/pi/500/0048707452500/IDShot_90x90.jpg	Old Fashioned Squeeze Cheese Mature Cheddar 340G	2.49	67986591	0.732
69	0.367	G	320.0	False			1	KG	[Spicy BBQ Sauce with Red Chilli Puree]	http://img.tesco.com/Groceries/pi/409/5039303002409/IDShot_90x90.jpg	Reds Devil Wing Barbecue Sauce 320G	1.98	81017278	6.19
70	0.383	ML	285.0		True	Save 99p Was £1.99 Now £1.00	1	100ML	[Thai Sweet Chilli Sauce, For more information and recipe ideas, visit our website www.enconasauces.co.uk, www.facebook.com/enconasauces]	http://img.tesco.com/Groceries/pi/373/5012389670373/IDShot_90x90.jpg	Encona Thai Sweet Chilli Sauce 285Ml	1.0	51197777	0.351
71	10.0	G	35.0	False			1	KG	[Seasoning Blend for Poultry with Spices, Herbs, Onion and Garlic, Learn how and discover heaven sent BBQ recipes at: truebarbecue.com]	http://img.tesco.com/Groceries/pi/348/5039303002348/IDShot_90x90.jpg	Reds Heavenly Chicken Rub 35G	1.0	81017071	28.58
72	0.75	G	560.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Slow cooked on the bone, seasoned duck legs with a sachet of Southern American style Barbecue sauce to finish, Visit our website for tasty recipe ideas and how to videos: www.gressinghamduck.co.uk]	http://img.tesco.com/Groceries/pi/220/5016157076220/IDShot_90x90.jpg	Gressingham Memphis Bbq Pulled Duck 560G	4.0	78821983	7.15
73	0.34	ML	250.0	False			1	100ML	[Sweet, tangy, smoky sauce perfect on the BBQ., Unleash Your Meat Lust, Flavour fanatics and meat enthusiasts, we call upon you to share your creations., Find us on Twitter, Instagram and Facebook., #Meatlust]	http://img.tesco.com/Groceries/pi/091/5032457707091/IDShot_90x90.jpg	Meat Lust Chinese Bbq Sauce 250Ml	2.49	80930572	0.996
74	0.223	ML	220.0	False			1	100ML	[THE DEFINITIVE DIPPER., SWEET CHILLI SAUCE.]	http://img.tesco.com/Groceries/pi/591/5000157074591/IDShot_90x90.jpg	Heinz Sweet Chilli Sauce 220Ml	1.99	76757411	0.905
75	0.117	G	100.0			£2 off when you spend £10 on any Asian products	1	100G	[UKAS QUALITY MANAGEMENT., ISO 9001:2000 & HACCP Certified., Member of CISQ Federation.]	http://img.tesco.com/Groceries/pi/196/5028217001196/IDShot_90x90.jpg	Laziza Tandoori Bbq Masala 100G	0.99	63467584	0.99
76	0.044	G	35.0	False			1	100G	[A smoky sauce mix with onion, smoked paprika and garlic for a tangy BBQ sauce, For recipes and cooking suggestions visit: www.schwartz.co.uk]	http://img.tesco.com/Groceries/pi/500/5000225054500/IDShot_90x90.jpg	Schwartz Bbq Sauce Schwartz Bbq Sauce Sch Bbq Sauce 35G	0.85	81944689	2.43
77	0.45	G	396.0	False			1	100G	[Kansas City Classic BBQ Sauce]	http://img.tesco.com/Groceries/pi/420/0041500936420/IDShot_90x90.jpg	Frenchs Kansas City Classic Bbq 396G	2.29	81017572	0.578
78	0.297	G	280.0		True	Any 3 for £5.00	1	KG	[Chopped and shaped chicken breast bites in batter with a hickory smoked barbecue dipping sauce., Frozen 20 (Approx) Chicken Bites with a BBQ dip]	http://img.tesco.com/Groceries/pi/354/5052909660354/IDShot_90x90.jpg	Tesco Frozen Chicken Bites With A Barbecue Dip 280G	2.0	71932321	7.15
79	100.0	G	35.0				1	KG	[Seasoning Blend for Pork with Spices, Garlic and Onion, Learn how and discover heaven sent BBQ recipes at: truebarbecue.com]	http://img.tesco.com/Groceries/pi/324/5039303002324/IDShot_90x90.jpg	Reds Glorious Pork Rib Rub 35G	1.0	81016962	28.58
80	0.3	ML	148.0		True	Save 50p Was £1.50 Now £1.00	1	100ML	[Original Cayenne Pepper Sauce, The French's Food Company]	http://img.tesco.com/Groceries/pi/125/0041500888125/IDShot_90x90.jpg	Franks Red Hot Original Cayenne Pepper Sauce 148Ml	1.0	62857896	0.676
