	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
15	1.75	KG	1.61				1	KG	[Automatic Non-Biological Washing Powder, Persil the original non bio working with the National Childbirth Trust, NCT Enquiry Line: 0870 4448707, Tips for Saving Water, Energy, CO2 and Money, Avoid underfilling the machine, Use the dosing instructions, Wash at low temperature, Save packaging recycle or refill, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu, If you do not have a scoop please phone:, UK: 0800 243131 (Free),, Ireland: 1850 445555 (Callsave)]	http://img.tesco.com/Groceries/pi/761/8712561305761/IDShot_90x90.jpg	Persil Non-Bio. Washing Powder 23 Wash 1.61Kg	7.0	76298118	4.35
16	1.612	SNGL	40.0				1	EACH	[Washing Tablets, Ariel Washing Tablets offer the great results you expect with the convenience of pre dosing. Ariel tablets can be used in either the drawer or the drum. Simply set your machine add the tablet and go  No measuring, no worries, just nice, clean clothes, 20 washes per pack based on 2 tablets per wash. Ariel and Hotpoint: working together for brilliant results.]	http://img.tesco.com/Groceries/pi/069/5410076668069/IDShot_90x90.jpg	Ariel Washing Tablets 20 Washes	6.5	54301944	0.163
17	1.307	L	1.16		True	Save £1.00 Was £3.00 Now £2.00	1	LITRE	[Fabric Conditioner Honeysuckle, Like me on facebook, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu]	http://img.tesco.com/Groceries/pi/603/8712561490603/IDShot_90x90.jpg	Comfort Creations Honey Suckle Fabric Conditioner 33 Wash 1.16L	2.0	70761576	1.73
18	1.695	SNGL	48.0				1	EACH	[TESCO BIO DETERGENT TABLETS, BRILLIANT CLEANING WITH STAIN PREVENTION SYSTEM, KEEPING WHITES BRIGHTER 30&#186;C, RED STAIN REMOVAL, 24 washes]	http://img.tesco.com/Groceries/pi/795/5000358282795/IDShot_90x90.jpg	Tesco Bio. Tablets 48 Pack 24 Washes	3.5	55642544	0.073
19	1.073	SNGL	20.0				1	EACH	[Tesco Ambience lavender dreams, Capsule Detergent]	http://img.tesco.com/Groceries/pi/693/5051277672693/IDShot_90x90.jpg	Tesco Ambience Lavender Capsule 20'S	3.25	60386626	0.163
20	2.013	L	1.9				1	LITRE		http://img.tesco.com/Groceries/pi/369/4084500289369/IDShot_90x90.jpg	Lenor Fabric Conditioner Summer 76 Washes 1.9L	5.0	77091827	2.64
21	1.625	L	1.5				1	LITRE	[Blue Fabric Conditioner 42 Wash, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu]	http://img.tesco.com/Groceries/pi/786/8717644183786/IDShot_90x90.jpg	Comfort Blue Fabric Conditioner 42 Wash 1.5L	3.0	60364203	2.0
22	2.923	SNGL	38.0				1	EACH	[Classic Fresh Biological Washing Powder, Do your clothes just need a bit of revitalising?, Turn your dial to quickwash, be kind to the planet and save yourself some time, Tips for saving water, energy, CO2 and money, Avoid underfilling the machine, Use the dosing instructions, Wash at low temperature, Save packaging recycle or refill, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu, Find us on Facebook]	http://img.tesco.com/Groceries/pi/589/8710908261589/IDShot_90x90.jpg	Surf Powder Classic Fresh 38 Wash 2.66Kg	8.0	80080145	0.211
23	0.368	G	275.0				1	KG	[Lenor Unstoppables is an in wash scent booster that keeps going where current freshness fades, letting you experience up to 12 weeks of boosted freshness.* That's because Lenor Unstoppables contains 9x more perfume than fabric conditioner and goes in at the beginning of the wash so more scent infuses into the fabric slowly over time. It's freshness that just won't quit, Lenor Unstoppables should be added to you laundry routine before every wash. Throw the scent beads directly into the washing drum. Add your laundry detergent. Add your fabric conditioner for softness., (*in storage)]	http://img.tesco.com/Groceries/pi/266/5410076904266/IDShot_90x90.jpg	Lenor Unstoppables Fresh 275G	5.0	77016481	18.19
24	1.887	KG	1.43				1	KG		http://img.tesco.com/Groceries/pi/507/4015600893507/IDShot_90x90.jpg	Bold Washing Powder Lavender And Camomile 1.43Kg 22 Washes	7.0	50557463	4.9
25	1.072	L	1.0				1	LITRE	[Tesco ironing water petal blossom, FL390/5]	http://img.tesco.com/Groceries/pi/547/5010204459547/IDShot_90x90.jpg	Tesco Ironing Water Spring Petals 1 Litre	0.8	57174490	0.8
26	1.077	ML	960.0		True	Half Price Was £5.00 Now £2.50	1	LITRE	[Ultra Concentrated Fabric Conditioner, Like me on facebook, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/947/8712561877947/IDShot_90x90.jpg	Comfort Intense Passion Fabric Conditioner 64 Wash 960Ml	2.5	79034801	2.61
27	0.517	SNGL	16.0				1	EACH	[Golden Blossom Fabric Detergent Capsules, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu]	http://img.tesco.com/Groceries/pi/911/8710908349911/IDShot_90x90.jpg	Surf Sensations Golden Bio. Capsules 16 Wash 420G	5.0	80567987	0.313
28	0.432	ML	383.0		True	Save 50p Was £1.50 Now £1.00	1	LITRE		http://img.tesco.com/Groceries/pi/339/4015600902339/IDShot_90x90.jpg	Fairy Antibacterial Eucalyptus Wash Up Liquid 383Ml	1.0	75790320	2.62
29	0.477	G	375.0		True	Save £2.00 Was £6.00 Now £4.00	1	KG	[Lenor Unstoppables is an in wash scent booster that keeps going where current freshness fades, letting you experience up to 12 weeks of boosted freshness.* That's because Lenor Unstoppables contains 9x more perfume than fabric conditioner and goes in at the beginning of the wash so more scent infuses into the fabric slowly over time. It's freshness that just won't quit, Lenor Unstoppables should be added to you laundry routine before every wash. Throw the scent beads directly into the washing drum. Add your laundry detergent. Add your fabric conditioner for softness., (*in storage)]	http://img.tesco.com/Groceries/pi/754/5410076904754/IDShot_90x90.jpg	Lenor Unstoppables Fresh 375G	4.0	77016394	10.67
30	2.785	KG	2.6		True	Save £4.00 Was £9.00 Now £5.00	1	KG		http://img.tesco.com/Groceries/pi/226/4084500137226/IDShot_90x90.jpg	Bold Washing Powder Lily 40 Washes 2.6Kg	5.0	75847272	1.93
31	0.452	SNGL	40.0				1	EACH	[Tesco Limescale prevention tablets 40 Tablets, Water Softening, 40 tablets]	http://img.tesco.com/Groceries/pi/878/5051622200878/IDShot_90x90.jpg	Tesco Limescale Prevention Tabs 40 Pack	3.5	51582269	0.088
32	2.083	L	1.5				1	LITRE	[Tesco Colour Bio Liquid Detergent Super Concentrated 1.5 Litre, Brilliant cleaning, keeping colours bright for longer]	http://img.tesco.com/Groceries/pi/003/5053947394003/IDShot_90x90.jpg	Tesco Super Concentrated Colour Liquid 1.5L	4.5	74178304	3.0
33	1.021	ML	875.0				1	LITRE	[Surf with the freshness of 5 herbal extracts Liquid washing detergent, If you have any questions or would like a free measuring device call the Surf Washing Line or visit www.surf.co.uk, An A.I.S.E voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/486/8712561060486/IDShot_90x90.jpg	Surf 5 Herbal Extracts 25 Wash 875Ml	5.0	73707021	5.72
34	2.778	ML	750.0		True	Save £1.00 Was £5.00 Now £4.00	1	LITRE	[Protects* from limescale & keeps machine clean**, *Helps protect your machine when used in every wash., **Helps to keep machine clean when used in every wash., Without Calgon, Limescale, dirt and detergent residues accumulate behind the drum, in the filter and in the pipes., This not only may cause your machine to break down, but also may be the source of malodours which prevent you from getting perfect laundry results., With Calgon 2 in 1, 100% limescale protection thanks to its neutralizing action that protects all vital parts of your machine., With the added benefit of keeping machines clean and odourless. Calgon eliminates odour causing dirt and detergent residues, preventing the source of malodours., No 1 Recommended by leading washing machine manufacturers, AEG, Whirlpool, Siemens, Zanussi, Electrolux, For Ingredients: www.rbeuroinfo.com, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu, Less limescale = Less energy consumption, www.happier homes.com]	http://img.tesco.com/Groceries/pi/001/3141360050001/IDShot_90x90.jpg	Calgon Gel 750Ml	4.0	56078703	5.34
35	4.44	L	3.0				1	LITRE		http://img.tesco.com/Groceries/pi/022/4084500960022/IDShot_90x90.jpg	Fairy Non Bio. Washing Liquid 3L 60 Wash	13.0	80307789	4.34
36	1.625	L	1.5				1	LITRE	[Sunshiny Days Fabric Conditioner, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/417/8717644184417/IDShot_90x90.jpg	Comfort Sunshiny Days Fabric Conditioner 42 Wash 1.5L	3.0	60364216	2.0
37	4.285	L	4.0				1	LITRE	[Fabric Softener Pure, Find us on Facebook, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu, www.comfortpure.co.uk]	http://img.tesco.com/Groceries/pi/082/8712561800082/IDShot_90x90.jpg	Comfort Pure Fabric Conditioner 114 Wash 4 Litre	8.0	77899391	2.0
38	0.439	ML	383.0		True	Save 50p Was £1.50 Now £1.00	1	LITRE		http://img.tesco.com/Groceries/pi/557/4015600898557/IDShot_90x90.jpg	Fairy Platinum Original Washing Up Liquid 383Ml	1.0	75790366	2.62
39	0.795	ML	630.0				1	LITRE	[Tesco Loves Baby Concentrated Non Bio Liquid 630ml, Soft and cuddly for delicate skin]	http://img.tesco.com/Groceries/pi/689/5053526188689/IDShot_90x90.jpg	Tesco Loves Baby Non Bio. Super Concentrated 630Ml 21W	2.0	75055886	3.18
40	4.285	L	4.0				1	LITRE	[Fabric Conditioner Blue Skies, Find us on Facebook, An A.I.S.E voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/723/8712561800723/IDShot_90x90.jpg	Comfort Blue Fabric Conditioner 114 Wash 4 Litre	8.0	77899385	2.0
41	0.713	SNGL	19.0				1	EACH		http://img.tesco.com/Groceries/pi/235/4015600613235/IDShot_90x90.jpg	Ariel Colour 3In1 Pods Washing Capsules 19 Washes	7.0	74069848	0.368
42	1.75	KG	1.61				1	KG	[Tropical & Ylang Ylang Biological Washing Powder, Tips for saving water, energy, CO2 and money, Avoid underfilling the machine, Use the dosing instructions, Wash at low temperature, Save packaging recycle or refill, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/034/8712561306034/IDShot_90x90.jpg	Surf Tropical Lily Washing Powder 23 Wash 1.61Kg	5.0	76298504	3.11
43	1.31	SNGL	35.0				1	EACH	[Tesco Non Bio, 35 detergent capsules, Dermatologicaly tested to be gentle on sensitive skin]	http://img.tesco.com/Groceries/pi/917/5053526188917/IDShot_90x90.jpg	Tesco Non Bio. Capsules 35'S	5.0	75077042	0.143
44	0.284	KG	1.0				1	KG	[Recommended for all washing machines, * stops limescale, * cuts repair bills, * saves detergent, * Cleans and protects, * helps keep washing machine working like new]	http://img.tesco.com/Groceries/pi/509/5051277449509/IDShot_90x90.jpg	Tesco Limescale Prevention Powder 1Kg	2.0	60133598	2.0
45	1.632	L	1.5		True	Any 2 for £2.50	1	LITRE	[With Scent Release, guaranteed 2 week Freshness.]	http://img.tesco.com/Groceries/pi/063/5051277495063/IDShot_90x90.jpg	Tesco Fabric Conditioner Lavender Dreams 1.5L	1.5	60181851	1.0
46	0.83	SNGL	45.0				1	EACH	[Protects* from limescale & keeps machine clean**, *Helps protect your machine when used in every wash., **Helps to keep machine clean when used in every wash., Without Calgon:, Limescale, dirt and detergent residues accumulate behind the drum, in the filter and in the pipes., This not only may cause your machine to break down, but also may be the source of malodours which prevent you from getting perfect laundry results., With Calgon 2 in 1:, Amazing limescale protection thanks to its neutralizing action that helps protect all vital parts of your machine., With the added benefit of keeping machines clean and odourless. Calgon helps eliminate odour causing dirt and detergent residues, preventing the source of malodours., No 1 Recommended by leading washing machine manufacturers, AEG, Hoover, Candy, Whirlpool, Bosch, Siemens, For Ingredients: www.rbeuroinfo.com, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu, Save your energy, By keeping the heating elements of your washing machine clean Calgon minimizes energy consumption., www.happier homes.com]	http://img.tesco.com/Groceries/pi/297/5011417544297/IDShot_90x90.jpg	Calgon Tablets 45S	12.0	57456139	0.267
47	1.299	L	1.16		True	Save £1.00 Was £3.00 Now £2.00	1	LITRE	[Creations Fabric Conditioner Waterlily 33 Wash, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu, Like me on facebook]	http://img.tesco.com/Groceries/pi/689/8712561490689/IDShot_90x90.jpg	Comfort Creations Water Lily Fabric Conditioner 33 Wash 1.16L	2.0	74112325	1.73
48	1.29	L	1.16		True	Save £1.00 Was £3.00 Now £2.00	1	LITRE	[Fabric Conditioner Tuberose & Vanilla, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/438/8710908273438/IDShot_90x90.jpg	Comfort Tuberose And Vanilla Flower Fabric Conditioner 33 Washes	2.0	80401182	1.73
49	1.627	L	1.1				1	LITRE		http://img.tesco.com/Groceries/pi/006/4084500302006/IDShot_90x90.jpg	Fairy Concentrated Fabric Conditioner 1.1L	3.5	60444587	3.19
50	1.94	L	1.68		True	Save £2.00 Was £7.50 Now £5.50	1	LITRE	[Tropical lily & ylang ylang Liquid washing detergent, If you have any questions or would like a free measuring device call the Surf Washing Line or visit www.surf.co.uk, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu]	http://img.tesco.com/Groceries/pi/596/8712561059596/IDShot_90x90.jpg	Surf Tropical Lily 48 Wash 1.68L	5.5	74102199	3.28
51	0.304	SNGL	15.0				1	EACH	[Protects* from Limescale & keeps machine clean**, *Helps protect your machine when used in every wash., **Helps to keep machine clean when used in every wash., Without Calgon:, Limescale, dirt and detergent residues accumulate behind the drum, in the filter and in the pipes., This not only may cause your machine to break down, but also may be the source of malodours which prevent you from getting perfect laundry results., With Calgon 2 in 1:, Amazing limescale protection thanks to its neutralizing action that helps protect all vital parts of your machine., With the added benefit of keeping machines clean and odourless. Calgon helps eliminate odour causing dirt and detergent residues, preventing the source of malodours., No 1 Recommended by leading washing machine manufacturers, AEG, Hoover, Candy, Whirlpool, Bosch, Siemens., For Ingredients: www.rbeuroinfo.com, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu, Save your energy, By keeping the heating elements of your washing machine clean Calgon minimizes energy consumption., www.happier homes.com]	http://img.tesco.com/Groceries/pi/143/5011417544143/IDShot_90x90.jpg	Calgon Expressball Tabs 15Pack	5.0	52445080	0.333
52	1.032	KG	1.0				1	KG	[SOFTENS WATER, HELPS REMOVE STAINS]	http://img.tesco.com/Groceries/pi/737/5054268869737/IDShot_90x90.jpg	Tesco Soda Crystals 1 Kilograms	1.0	77379396	1.0
53	3.4	L	3.0				1	LITRE		http://img.tesco.com/Groceries/pi/789/4084500812789/IDShot_90x90.jpg	Bold Washing Liquid Lavender And Chamomile 60 Washes 3L	12.0	79650964	4.0
54	5.7	KG	4.9				1	KG	[Automatic Non-Biological Washing Powder, Persil the original non bio working with the National Childbirth Trust, NCT Enquiry Line: 0870 4448707, Tips for Saving Water, Energy, CO2 and Money, Avoid underfilling the machine, Use the dosing instructions, Wash at low temperature, Save packaging recycle or refill, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu, If you do not have a scoop please phone:, UK: 0800 243131 (Free),, Ireland: 1850 445555 (Callsave)]	http://img.tesco.com/Groceries/pi/855/8712561314855/IDShot_90x90.jpg	Persil Non-Bio. Washing Powder 70 Wash 4.9Kg	15.0	66708854	3.07
55	1.4	SNGL	38.0				1	EACH	[3 in 1 Febreze Washing Tablets, Extraordinary cleaning power in one little pod. Unlike washing powder, Ariel 3in1 washing capsules has a unique multi compartment design that keeps the ingredients stable and separate until they reach the wash, providing a super concentrated cleaning power. The innovative film dissolves completely in contact with water to release the powerful technologies that tackle a broad stain range providing you the best liquid detergent from Ariel, with just the right amount of detergent. Ariel washing tablets give you outstanding cleaning and long lasting freshness. Use together with Lenor fabric conditioners and Unstoppables for an extra boost of softness and freshness. 38 washes based on 1 capsule per wash.]	http://img.tesco.com/Groceries/pi/397/4015600575397/IDShot_90x90.jpg	Ariel Febreze 3In1 Pods Washing Capsules 38 Washes	12.0	74069975	0.316
56	0.731	G	650.0				1	KG		http://img.tesco.com/Groceries/pi/841/4015600902841/IDShot_90x90.jpg	Daz Washing Powder 10 Washes 650G	2.5	52816534	3.85
57	5.05	KG	4.22				1	KG		http://img.tesco.com/Groceries/pi/494/4015600975494/IDShot_90x90.jpg	Ariel Washing Powder 65 Washes 4.22Kg	13.0	71104052	3.09
58	2.125	L	2.0				1	LITRE	[Softens, refreshens and conditions your wash.]	http://img.tesco.com/Groceries/pi/917/5052319688917/IDShot_90x90.jpg	Tesco Everyday Value Fabric Conditioner 2Litre	0.9	51623579	0.45
59	0.565	ML	500.0				1	LITRE	[Tesco Pre wash Oxy Power Stain Remover Spray 500ml, FL626/3]	http://img.tesco.com/Groceries/pi/497/0000003201497/IDShot_90x90.jpg	Tesco Oxi Stain Remover Spray 500Ml	1.5	70721958	3.0
60	0.109	SHT	40.0				1	100SHT	[Freshens 40 loads]	http://img.tesco.com/Groceries/pi/890/5000358420890/IDShot_90x90.jpg	Tesco Spring Fresh Tumble Dryer Sheets 40S	1.0	51564683	2.5
61	1.021	ML	875.0				1	LITRE	[Lavender & spring jasmine Liquid washing detergent, An A.I.S.E voluntary sustainability initiative, www.cleanright.eu, If you have any questions or would like a free measuring device call the Surf Washing Line or visit www.surf.co.uk]	http://img.tesco.com/Groceries/pi/240/8712561060240/IDShot_90x90.jpg	Surf Lavender And Jasmine 25 Wash 875Ml	5.0	73707188	5.72
62	0.688	ML	750.0				1	LITRE	[TESCO HANDWASH SILK & DELICATES LIQUID, 18 standard washes, Gentle non biological washing liquid, Suitable for handwashing of delicate fabrics, Dermatological Tested, FL100/5]	http://img.tesco.com/Groceries/pi/432/5052319727432/IDShot_90x90.jpg	Tesco Silk And Delicates Handwash 750Ml	1.5	51388183	2.0
63	0.673	KG	0.6				1	KG	[Protects* from limescale & keeps machine clean**, *Helps protect your machine when used in every wash., **Helps to keep machine clean when used in every wash., Without Calgon:, Limescale, dirt and detergent residues accumulate behind the drum, in the filter and in the pipes., This not only may cause your machine to break down, but also may be the source of malodours which prevent you from getting perfect laundry results, With Calgon 2 in 1:, Amazing limescale protection thanks to its neutralizing action that helps protect all vital parts of your machine., With the added benefit of keeping machines clean and odourless. Calgon helps eliminate odour causing dirt and detergent residues, preventing the source of malodours., No1 recommended by leading washing machine manufacturers, AEG, Hoover, Candy, Whirlpool, Bosch, Siemens, For Ingredients: www.rbeuroinfo.com, An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu, Save your energy, By keeping the heating elements of your washing machine clean Calgon minimizes energy consumption., www.happier homes.com]	http://img.tesco.com/Groceries/pi/303/5011417544303/IDShot_90x90.jpg	Calgon Powder 600G	4.0	50413478	6.67
64	0.87	ML	750.0				1	LITRE	[Laundry Liquid Silk & Wool, Some machine washable delicates need extra special treatment. That's where Persil Silk & Wool comes in. It doesn't contain enzymes, bleach or brightening agents, which means it's extremely gentle on your favourite delicate fabrics., Persil. Dirt is good., www.persil.com, Product formulations may vary and consumers should always check the actual product label.]	http://img.tesco.com/Groceries/pi/010/5000186081010/IDShot_90x90.jpg	Persil Silk And And Wool Washing Liquid 15 Wash 750Ml	3.5	54290143	4.67
65	1.055	ML	980.0				1	LITRE	[Tesco Non Bio Gel Detergent, Dermatologically tested to be gentle on sensitive skin.]	http://img.tesco.com/Groceries/pi/147/5054402161147/IDShot_90x90.jpg	Tesco Non Bio. Gel 28W 980Ml	3.5	77714564	3.58
66	3.214	L	3.0		True	Save £2.00 Was £6.00 Now £4.00	1	LITRE	[Pure Fabric Conditioner, An A.I.S.E. voluntary sustainability initiative   www.cleanright.eu, www.comfortpure.co.uk]	http://img.tesco.com/Groceries/pi/745/8717644733745/IDShot_90x90.jpg	Comfort Pure Fabric Conditioner 85 Wash 3L	4.0	63761805	1.34
67	1.267	ML	925.0				1	LITRE		http://img.tesco.com/Groceries/pi/502/4084500178502/IDShot_90x90.jpg	Lenor Infusions Fabric Conditioner Gold 925Ml	3.5	66104883	3.79
68	2.023	KG	1.43		True	Save £2.00 Was £6.50 Then £5.00 Now £4.50	1	KG	[Washing Powder Original, When you look good and smell good, you feel good. And it all starts with getting the best wash for your clothes. That's where Ariel Washing Powder comes in. It not only removes tough stains by cleaning deep down in the fibres, but also prevents them setting in. It gets to work brilliantly at 30°C. So if you want to keep your whites bright, reach for Ariel Washing Powder.  For an extra boost of freshness and softness, use together with Lenor fabric conditioners and Unstoppables. 22 washes based on 65g per wash.]	http://img.tesco.com/Groceries/pi/310/4015600949310/IDShot_90x90.jpg	Ariel Washing Powder 22 Washes 1.43Kg	4.5	54659872	3.15
69	0.869	G	600.0				1	KG		http://img.tesco.com/Groceries/pi/348/4015600995348/IDShot_90x90.jpg	Fairy Non Bio. Washing Powder 650G 10 Washes	3.5	52816557	5.84
70	4.55	KG	4.225				1	KG		http://img.tesco.com/Groceries/pi/145/4015600903145/IDShot_90x90.jpg	Daz 65 Wash Regular 4.225Kg	10.0	77280189	2.37
71	0.598	ML	500.0		True	Save 91p Was £4.50 Now £3.59	1	LITRE	[OxiAction Fabric stain remover., An A.I.S.E. voluntary sustainability initiative, www.cleanright.eu, www.happier homes.com, For ingredients information: www.rbeuroinfo.com]	http://img.tesco.com/Groceries/pi/805/5011417561805/IDShot_90x90.jpg	Vanish Oxi Spray 500Ml Fabric Stain Remover	3.59	78663196	7.18
72	1.433	L	1.2	False			1	LITRE		http://img.tesco.com/Groceries/pi/474/8001090085474/IDShot_90x90.jpg	Bold Washing Liquid Gold Freesia 24 Washes 1.2L	6.0	81654721	5.0
73	0.838	ML	750.0				1	LITRE	[Tesco Pure Fabric Conditioner 750ml, Long lasting freshness., Dermatologically tested, 21 washes]	http://img.tesco.com/Groceries/pi/914/5051140246914/IDShot_90x90.jpg	Tesco Fabric Conditioner Pure 750Ml	1.0	55037783	1.34
